epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.49433333333333335;0.49433327372868857;8.137863437016804;0.49433333333333335;0.49433333333333335;0.488125;0.4881249403953552;8.250450172424316;0.488125;0.488125
1;0.4952904893187987;0.4952904297340271;8.134956098292443;0.4952904893187987;0.4952904893187987;0.490625;0.4906249403953552;8.21015486240387;0.490625;0.490625
2;0.494790364272636;0.49479030466799123;8.143017158176816;0.494790364272636;0.494790364272636;0.4981108312342569;0.49811077162961215;8.089497549407728;0.4981108312342569;0.4981108312342569
3;0.4918729682445447;0.4918729086721938;8.190040031611804;0.4918729682445447;0.4918729682445447;0.481875;0.4818749403953552;8.35118824481964;0.481875;0.481875
4;0.4970409269008754;0.49704086732852454;8.10674236825757;0.4970409269008754;0.4970409269008754;0.484375;0.4843749403953552;8.310892939567566;0.484375;0.484375
5;0.4931232808326258;0.4931232212602749;8.169887371179291;0.4931232808326258;0.4931232808326258;0.46977329974811083;0.46977324014346605;8.546244585243821;0.46977329974811083;0.46977329974811083
6;0.4923730932857391;0.4923730337332614;8.18197895672318;0.4923730932857391;0.4923730932857391;0.503125;0.5031249403953553;8.00867866039276;0.503125;0.503125
7;0.49512378094772047;0.4951237213952428;8.137643108350431;0.49512378094772047;0.49512378094772047;0.48488664987405544;0.48488659026941067;8.302646199762071;0.48488664987405544;0.48488664987405544
8;0.49670751023075926;0.4967074506261145;8.112116422038719;0.49670751023075926;0.49670751023075926;0.47875;0.47874994039535523;8.401557307243348;0.47875;0.47875
9;0.49195632243381;0.49195626284903843;8.188696516387868;0.49195632243381;0.49195632243381;0.484375;0.4843749403953552;8.310893006324768;0.484375;0.484375
10;0.49804117699071665;0.4980411174059451;8.090620260889693;0.49804117699071665;0.49804117699071665;0.5157430730478589;0.5157430134432142;7.805299393776382;0.5157430730478589;0.5157430730478589
